CORRESPONDING SHOT,EVENT_ID,MOMENT_NUMBER,MOMENT_DATA
97,343,309,"[3, 1445996524378, 79.01, 23.08, None, [[-1, -1, 8.77025, 28.13976, 7.21022], [1610612737, 200794, 18.18741, 28.85095, 0.0], [1610612737, 201143, 49.604, 26.25615, 0.0], [1610612737, 200757, 23.38477, 40.04225, 0.0], [1610612737, 203934, 42.08795, 38.86992, 0.0], [1610612737, 203471, 29.2084, 13.33462, 0.0], [1610612765, 2581, 17.95332, 12.01745, 0.0], [1610612765, 202694, 11.46563, 23.08861, 0.0], [1610612765, 203484, 9.05801, 28.25761, 0.0], [1610612765, 203083, 53.85333, 21.44141, 0.0], [1610612765, 1626169, 16.88287, 38.54672, 0.0]]]"
97,343,337,"[3, 1445996525498, 77.89, 21.96, None, [[-1, -1, 22.3629, 28.07954, 1.05059], [1610612737, 200794, 32.98835, 27.62221, 0.0], [1610612737, 201143, 66.18916, 25.17443, 0.0], [1610612737, 200757, 36.14813, 34.61977, 0.0], [1610612737, 203934, 51.7024, 38.8434, 0.0], [1610612737, 203471, 25.20764, 13.2201, 0.0], [1610612765, 2581, 29.99517, 6.40543, 0.0], [1610612765, 202694, 24.44337, 20.08765, 0.0], [1610612765, 203484, 20.3427, 27.52251, 0.0], [1610612765, 203083, 67.26033, 20.83436, 0.0], [1610612765, 1626169, 31.36657, 45.40501, 0.0]]]"
97,343,398,"[3, 1445996527938, 75.45, 19.52, None, [[-1, -1, 51.519800000000004, 22.17774, 4.97259], [1610612737, 200794, 66.32964, 20.32438, 0.0], [1610612737, 201143, 80.56356, 23.66626, 0.0], [1610612737, 200757, 59.51079, 26.21857, 0.0], [1610612737, 203934, 70.84317, 40.89627, 0.0], [1610612737, 203471, 65.77349, 9.45262, 0.0], [1610612765, 2581, 70.94753, 1.70457, 0.0], [1610612765, 202694, 57.87936, 11.68963, 0.0], [1610612765, 203484, 49.47985, 25.40352, 0.0], [1610612765, 203083, 79.32813, 21.6997, 0.0], [1610612765, 1626169, 64.95812, 48.2709, 0.0]]]"
98,357,43,"[3, 1445996591736, 25.8, 22.76, None, [[-1, -1, 48.08098, 41.7077, 4.41366], [1610612737, 200794, 44.50885, 15.78548, 0.0], [1610612737, 201143, 63.31098, 23.25779, 0.0], [1610612737, 200757, 30.96314, 47.10014, 0.0], [1610612737, 203934, 38.61468, 3.80502, 0.0], [1610612737, 203471, 49.50598, 41.41326, 0.0], [1610612765, 2581, 29.3661, 32.19887, 0.0], [1610612765, 202694, 25.97838, 17.43343, 0.0], [1610612765, 203484, 27.78389, 41.70874, 0.0], [1610612765, 203083, 27.89329, 24.35328, 0.0], [1610612765, 1626169, 30.4081, 9.46967, 0.0]]]"
98,357,103,"[3, 1445996594135, 23.44, 20.29, None, [[-1, -1, 31.05292, 21.41694, 0.8322], [1610612737, 200794, 18.80127, 14.67741, 0.0], [1610612737, 201143, 32.47076, 22.77622, 0.0], [1610612737, 200757, 9.74074, 47.71147, 0.0], [1610612737, 203934, 34.22191, 6.48916, 0.0], [1610612737, 203471, 31.20284, 39.06634, 0.0], [1610612765, 2581, 24.45445, 34.68079, 0.0], [1610612765, 202694, 15.13613, 19.71742, 0.0], [1610612765, 203484, 8.29416, 42.04944, 0.0], [1610612765, 203083, 25.93789, 25.51161, 0.0], [1610612765, 1626169, 23.49311, 11.60091, 0.0]]]"
98,357,202,"[3, 1445996598095, 19.54, 16.2, None, [[-1, -1, 35.10829, 22.42998, 4.34876], [1610612737, 200794, 5.9917, 4.46223, 0.0], [1610612737, 201143, 27.16198, 29.20398, 0.0], [1610612737, 200757, 7.10254, 47.4999, 0.0], [1610612737, 203934, 30.68664, 5.90533, 0.0], [1610612737, 203471, 35.32778, 23.08295, 0.0], [1610612765, 2581, 30.77038, 23.0733, 0.0], [1610612765, 202694, 6.99741, 12.35778, 0.0], [1610612765, 203484, 8.58109, 38.79121, 0.0], [1610612765, 203083, 18.78406, 27.68581, 0.0], [1610612765, 1626169, 22.51247, 11.17485, 0.0]]]"
98,357,288,"[3, 1445996601535, 16.15, 12.66, None, [[-1, -1, 23.66282, 34.64385, 2.29508], [1610612737, 200794, 24.72849, 9.7936, 0.0], [1610612737, 201143, 6.87842, 22.20035, 0.0], [1610612737, 200757, 6.8187, 47.95209, 0.0], [1610612737, 203934, 7.37193, 1.4375200000000001, 0.0], [1610612737, 203471, 23.79341, 33.82842, 0.0], [1610612765, 2581, 17.57864, 30.84663, 0.0], [1610612765, 202694, 12.71296, 19.06219, 0.0], [1610612765, 203484, 8.0938, 41.40539, 0.0], [1610612765, 203083, 9.23523, 25.12238, 0.0], [1610612765, 1626169, 15.41591, 15.36385, 0.0]]]"
98,357,366,"[3, 1445996604654, 13.09, 9.44, None, [[-1, -1, 31.77425, 30.95262, 4.90261], [1610612737, 200794, 29.52022, 19.86503, 0.0], [1610612737, 201143, 1.91257, 11.85506, 0.0], [1610612737, 200757, 6.62275, 47.73226, 0.0], [1610612737, 203934, 14.05412, 2.11672, 0.0], [1610612737, 203471, 31.3589, 34.31678, 0.0], [1610612765, 2581, 23.85725, 30.72823, 0.0], [1610612765, 202694, 24.50526, 20.76242, 0.0], [1610612765, 203484, 7.2402, 39.69697, 0.0], [1610612765, 203083, 6.07527, 17.123, 0.0], [1610612765, 1626169, 12.88792, 9.86979, 0.0]]]"
98,357,373,"[3, 1445996604935, 12.81, 9.15, None, [[-1, -1, 31.61853, 33.04107, 4.14926], [1610612737, 200794, 29.03921, 20.29964, 0.0], [1610612737, 201143, 1.90094, 11.90447, 0.0], [1610612737, 200757, 6.61785, 47.71809, 0.0], [1610612737, 203934, 14.29377, 2.1629, 0.0], [1610612737, 203471, 31.90016, 33.8957, 0.0], [1610612765, 2581, 24.7028, 31.33553, 0.0], [1610612765, 202694, 24.50226, 21.01597, 0.0], [1610612765, 203484, 7.4037, 40.21704, 0.0], [1610612765, 203083, 5.69432, 16.94792, 0.0], [1610612765, 1626169, 13.19568, 10.5443, 0.0]]]"
98,357,482,"[3, 1445996609295, 8.52, None, None, [[-1, -1, 9.63201, 35.0849, 3.9176], [1610612737, 200794, 30.56017, 34.63138, 0.0], [1610612737, 201143, 8.21756, 18.50043, 0.0], [1610612737, 200757, 12.65215, 41.987610000000004, 0.0], [1610612737, 203934, 21.73192, 8.63161, 0.0], [1610612737, 203471, 37.54348, 21.6352, 0.0], [1610612765, 2581, 23.61449, 21.9652, 0.0], [1610612765, 202694, 11.86348, 29.23978, 0.0], [1610612765, 203484, 7.60099, 30.3126, 0.0], [1610612765, 203083, 8.88626, 24.2431, 0.0], [1610612765, 1626169, 11.40172, 23.04086, 0.0]]]"
98,357,490,"[3, 1445996609615, 8.2, None, None, [[-1, -1, 11.30419, 39.29217, 2.96746], [1610612737, 200794, 30.63637, 34.94708, 0.0], [1610612737, 201143, 9.54292, 19.35612, 0.0], [1610612737, 200757, 12.82307, 41.35773, 0.0], [1610612737, 203934, 24.32512, 10.0311, 0.0], [1610612737, 203471, 39.46287, 21.34859, 0.0], [1610612765, 2581, 22.98768, 23.28172, 0.0], [1610612765, 202694, 11.59916, 31.11195, 0.0], [1610612765, 203484, 8.37061, 32.31836, 0.0], [1610612765, 203083, 9.55351, 25.16662, 0.0], [1610612765, 1626169, 11.75743, 23.96659, 0.0]]]"
98,357,544,"[3, 1445996611774, 6.08, None, None, [[-1, -1, 24.2987, 13.21672, 6.44231], [1610612737, 200794, 25.44999, 39.9101, 0.0], [1610612737, 201143, 6.5943000000000005, 15.76357, 0.0], [1610612737, 200757, 10.2547, 45.76335, 0.0], [1610612737, 203934, 25.56569, 7.70293, 0.0], [1610612737, 203471, 36.90708, 22.07663, 0.0], [1610612765, 2581, 27.09428, 36.49714, 0.0], [1610612765, 202694, 21.07638, 35.92175, 0.0], [1610612765, 203484, 10.27967, 38.32959, 0.0], [1610612765, 203083, 7.04107, 21.14344, 0.0], [1610612765, 1626169, 17.65273, 16.79839, 0.0]]]"
98,357,565,"[3, 1445996612614, 5.25, None, None, [[-1, -1, 24.99833, 11.03707, 1.77406], [1610612737, 200794, 24.69987, 40.94845, 0.0], [1610612737, 201143, 5.27501, 13.81931, 0.0], [1610612737, 200757, 9.75411, 45.85019, 0.0], [1610612737, 203934, 23.15463, 11.02816, 0.0], [1610612737, 203471, 33.53222, 21.31904, 0.0], [1610612765, 2581, 25.14415, 29.99389, 0.0], [1610612765, 202694, 19.73921, 35.93568, 0.0], [1610612765, 203484, 9.6583, 35.56187, 0.0], [1610612765, 203083, 6.1915700000000005, 18.98197, 0.0], [1610612765, 1626169, 19.69461, 11.536, 0.0]]]"
98,357,605,"[3, 1445996614214, 3.68, None, None, [[-1, -1, 3.92536, 20.45282, 4.18034], [1610612737, 200794, 25.68482, 41.55885, 0.0], [1610612737, 201143, 4.80734, 19.0545, 0.0], [1610612737, 200757, 7.97861, 47.62541, 0.0], [1610612737, 203934, 6.972770000000001, 24.60864, 0.0], [1610612737, 203471, 32.12893, 20.49706, 0.0], [1610612765, 2581, 10.85573, 24.18697, 0.0], [1610612765, 202694, 14.27532, 30.65495, 0.0], [1610612765, 203484, 7.73562, 34.15211, 0.0], [1610612765, 203083, 8.09282, 23.59308, 0.0], [1610612765, 1626169, 8.68315, 22.29193, 0.0]]]"
98,357,606,"[3, 1445996614254, 3.64, None, None, [[-1, -1, 3.93234, 20.48133, 4.28657], [1610612737, 200794, 25.74435, 41.49967, 0.0], [1610612737, 201143, 4.84154, 19.21906, 0.0], [1610612737, 200757, 7.97882, 47.61871, 0.0], [1610612737, 203934, 6.56096, 24.90188, 0.0], [1610612737, 203471, 32.14504, 20.4848, 0.0], [1610612765, 2581, 10.72158, 24.15122, 0.0], [1610612765, 202694, 14.0838, 30.48543, 0.0], [1610612765, 203484, 7.73476, 34.14692, 0.0], [1610612765, 203083, 8.07844, 23.71486, 0.0], [1610612765, 1626169, 8.38132, 22.42385, 0.0]]]"
98,357,625,"[3, 1445996615014, 2.89, None, None, [[-1, -1, 4.84797, 23.68228, 10.7599], [1610612737, 200794, 26.01734, 40.87012, 0.0], [1610612737, 201143, 5.82487, 22.36978, 0.0], [1610612737, 200757, 8.81347, 47.05093, 0.0], [1610612737, 203934, 0.9883400000000001, 32.01578, 0.0], [1610612737, 203471, 32.27051, 20.09819, 0.0], [1610612765, 2581, 10.15105, 22.12719, 0.0], [1610612765, 202694, 10.20998, 27.85326, 0.0], [1610612765, 203484, 7.39401, 33.14918, 0.0], [1610612765, 203083, 5.72087, 24.49569, 0.0], [1610612765, 1626169, 7.83298, 24.5504, 0.0]]]"
98,357,661,"[3, 1445996616454, 1.6, None, None, [[-1, -1, 4.44196, 25.63755, 0.7576200000000001], [1610612737, 200794, 30.56798, 35.66704, 0.0], [1610612737, 201143, 12.95921, 23.00673, 0.0], [1610612737, 200757, 16.06023, 41.24777, 0.0], [1610612737, 203934, 4.45603, 43.32278, 0.0], [1610612737, 203471, 32.80222, 19.73354, 0.0], [1610612765, 2581, 8.35242, 14.04783, 0.0], [1610612765, 202694, 6.27342, 26.4631, 0.0], [1610612765, 203484, 9.33453, 30.02372, 0.0], [1610612765, 203083, 4.9225, 28.25276, 0.0], [1610612765, 1626169, 9.69701, 25.73791, 0.0]]]"
98,357,724,"[3, 1445996618973, 1.6, None, None, [[-1, -1, 15.86497, 12.38258, 3.5649800000000003], [1610612737, 200794, 43.57895, 28.9414, 0.0], [1610612737, 201143, 44.34485, 23.35691, 0.0], [1610612737, 200757, 33.64119, 27.67972, 0.0], [1610612737, 203934, 40.49761, 37.29212, 0.0], [1610612737, 203471, 40.15697, 15.29702, 0.0], [1610612765, 2581, 14.02536, 5.26499, 0.0], [1610612765, 202694, -1.66076, 23.61675, 0.0], [1610612765, 203484, 20.63972, 26.50368, 0.0], [1610612765, 203083, 12.34764, 26.1304, 0.0], [1610612765, 1626169, 21.45336, 37.14359, 0.0]]]"
98,357,731,"[3, 1445996619253, 1.6, None, None, [[-1, -1, 20.22628, 9.46484, 1.51685], [1610612737, 200794, 45.20802, 28.82884, 0.0], [1610612737, 201143, 47.41701, 22.98673, 0.0], [1610612737, 200757, 34.9961, 26.45661, 0.0], [1610612737, 203934, 44.0086, 36.11406, 0.0], [1610612737, 203471, 41.08275, 14.92958, 0.0], [1610612765, 2581, 17.15465, 5.79403, 0.0], [1610612765, 202694, -1.82862, 23.44207, 0.0], [1610612765, 203484, 21.63594, 26.28592, 0.0], [1610612765, 203083, 12.92309, 25.42864, 0.0], [1610612765, 1626169, 21.93945, 37.4074, 0.0]]]"
98,357,758,"[3, 1445996620333, 1.0, None, None, [[-1, -1, 31.11935, 8.99308, 5.2932500000000005], [1610612737, 200794, 50.08937, 27.97249, 0.0], [1610612737, 201143, 56.69428, 20.49213, 0.0], [1610612737, 200757, 38.19402, 20.94068, 0.0], [1610612737, 203934, 54.61424, 33.25443, 0.0], [1610612737, 203471, 40.70112, 11.20817, 0.0], [1610612765, 2581, 30.03225, 8.83843, 0.0], [1610612765, 202694, -1.91924, 23.43557, 0.0], [1610612765, 203484, 25.5798, 25.41293, 0.0], [1610612765, 203083, 15.03248, 22.21894, 0.0], [1610612765, 1626169, 23.95427, 36.66382, 0.0]]]"
99,389,0,"[4, 1445997239031, 584.26, 23.88, None, [[-1, -1, 88.07946, 24.48335, 5.75012], [1610612737, 201143, 82.98734, 24.85172, 0.0], [1610612737, 203118, 86.89183, 28.02315, 0.0], [1610612737, 203145, 87.57911, 23.58173, 0.0], [1610612737, 203934, 88.12109, 26.33532, 0.0], [1610612737, 203471, 90.73094, 31.49463, 0.0], [1610612765, 2581, 64.728, 38.05012, 0.0], [1610612765, 101141, 84.47987, 22.62444, 0.0], [1610612765, 203382, 83.93845, 22.26659, 0.0], [1610612765, 201975, 88.76131, 18.32229, 0.0], [1610612765, 1626169, 66.67722, 9.31901, 0.0]]]"
99,389,30,"[4, 1445997240231, 583.06, 22.89, None, [[-1, -1, 89.88262, 22.39102, 3.48771], [1610612737, 201143, 76.57959, 24.86313, 0.0], [1610612737, 203118, 85.13445, 27.63136, 0.0], [1610612737, 203145, 93.45905, 19.51595, 0.0], [1610612737, 203934, 80.08409, 30.29292, 0.0], [1610612737, 203471, 89.82332, 34.22527, 0.0], [1610612765, 2581, 55.45919, 33.71635, 0.0], [1610612765, 101141, 82.03314, 25.81999, 0.0], [1610612765, 203382, 69.87008, 22.65952, 0.0], [1610612765, 201975, 78.35692, 11.51108, 0.0], [1610612765, 1626169, 55.84919, 14.33117, 0.0]]]"
99,389,44,"[4, 1445997240791, 582.5, 22.43, None, [[-1, -1, 86.41533, 31.96462, 7.23576], [1610612737, 201143, 71.29583, 24.11649, 0.0], [1610612737, 203118, 83.19163, 26.01016, 0.0], [1610612737, 203145, 93.57388, 17.64375, 0.0], [1610612737, 203934, 74.30564, 34.40128, 0.0], [1610612737, 203471, 85.77468, 36.16704, 0.0], [1610612765, 2581, 49.75623, 32.14838, 0.0], [1610612765, 101141, 75.81777, 25.93619, 0.0], [1610612765, 203382, 61.22521, 23.25165, 0.0], [1610612765, 201975, 69.78522, 12.52907, 0.0], [1610612765, 1626169, 50.15498, 16.21547, 0.0]]]"
99,389,119,"[4, 1445997243791, 579.49, 19.96, None, [[-1, -1, 47.33603, 43.67296, 4.35929], [1610612737, 201143, 31.00163, 24.44915, 0.0], [1610612737, 203118, 48.91765, 24.83562, 0.0], [1610612737, 203145, 62.12393, 10.03866, 0.0], [1610612737, 203934, 25.80305, 45.71198, 0.0], [1610612737, 203471, 47.90823, 42.91205, 0.0], [1610612765, 2581, 24.32009, 36.38222, 0.0], [1610612765, 101141, 40.05967, 26.2969, 0.0], [1610612765, 203382, 22.63405, 25.40878, 0.0], [1610612765, 201975, 24.52945, 42.61148, 0.0], [1610612765, 1626169, 27.70423, 16.75653, 0.0]]]"
99,389,186,"[4, 1445997246470, 576.81, 17.75, None, [[-1, -1, 38.78089, 10.613150000000001, 5.68738], [1610612737, 201143, 12.37711, 20.34277, 0.0], [1610612737, 203118, 34.18982, 25.72956, 0.0], [1610612737, 203145, 38.48444, 9.55817, 0.0], [1610612737, 203934, 8.54072, 45.04159, 0.0], [1610612737, 203471, 22.79431, 38.31156, 0.0], [1610612765, 2581, 20.60994, 34.32884, 0.0], [1610612765, 101141, 25.1004, 24.14864, 0.0], [1610612765, 203382, 13.05314, 22.16741, 0.0], [1610612765, 201975, 7.9461, 43.28489, 0.0], [1610612765, 1626169, 25.62328, 12.87303, 0.0]]]"
99,389,215,"[4, 1445997247630, 575.65, 16.8, None, [[-1, -1, 37.04345, 11.2819, 6.2383], [1610612737, 201143, 12.98761, 16.04396, 0.0], [1610612737, 203118, 26.52058, 28.74936, 0.0], [1610612737, 203145, 37.02174, 10.61278, 0.0], [1610612737, 203934, 18.78098, 40.0658, 0.0], [1610612737, 203471, 15.41741, 36.29712, 0.0], [1610612765, 2581, 20.25234, 33.61618, 0.0], [1610612765, 101141, 21.16019, 24.78783, 0.0], [1610612765, 203382, 13.41628, 18.01556, 0.0], [1610612765, 201975, 10.21335, 37.68239, 0.0], [1610612765, 1626169, 26.50396, 13.35956, 0.0]]]"
99,389,337,"[4, 1445997252511, 570.75, 12.77, None, [[-1, -1, 4.58283, 26.42626, 7.17762], [1610612737, 201143, 13.52372, 7.64065, 0.0], [1610612737, 203118, 10.54208, 28.86997, 0.0], [1610612737, 203145, 27.39295, 28.33745, 0.0], [1610612737, 203934, 36.84126, 20.15622, 0.0], [1610612737, 203471, 13.01597, 44.16414, 0.0], [1610612765, 2581, 13.55051, 17.9809, 0.0], [1610612765, 101141, 5.80382, 28.79072, 0.0], [1610612765, 203382, 11.38897, 10.86135, 0.0], [1610612765, 201975, 8.32402, 36.53846, 0.0], [1610612765, 1626169, 7.42792, 24.05059, 0.0]]]"
99,389,433,"[4, 1445997256350, 566.91, 20.58, None, [[-1, -1, 32.18576, 8.2829, 3.84687], [1610612737, 201143, 67.32061, 18.65719, 0.0], [1610612737, 203118, 55.15306, 25.00842, 0.0], [1610612737, 203145, 60.0927, 27.63568, 0.0], [1610612737, 203934, 55.12607, 31.56587, 0.0], [1610612737, 203471, 40.52452, 20.37136, 0.0], [1610612765, 2581, 31.95487, 7.14017, 0.0], [1610612765, 101141, 21.78754, 32.8087, 0.0], [1610612765, 203382, 64.63581, 18.7071, 0.0], [1610612765, 201975, 51.05697, 25.6141, 0.0], [1610612765, 1626169, 33.19853, 38.51196, 0.0]]]"
99,389,466,"[4, 1445997257671, 565.58, 19.39, None, [[-1, -1, 50.71458, 4.28704, 1.6897600000000002], [1610612737, 201143, 77.87236, 18.28362, 0.0], [1610612737, 203118, 65.13264, 26.53163, 0.0], [1610612737, 203145, 71.67642, 25.55588, 0.0], [1610612737, 203934, 61.27551, 30.4794, 0.0], [1610612737, 203471, 55.15263, 11.17219, 0.0], [1610612765, 2581, 49.87594, 3.20209, 0.0], [1610612765, 101141, 39.52122, 36.89683, 0.0], [1610612765, 203382, 71.94012, 14.90405, 0.0], [1610612765, 201975, 65.43448, 32.24287, 0.0], [1610612765, 1626169, 50.78723, 31.87283, 0.0]]]"
99,389,467,"[4, 1445997257710, 565.54, 19.36, None, [[-1, -1, 50.88194, 4.18498, 2.22237], [1610612737, 201143, 77.95366, 18.05229, 0.0], [1610612737, 203118, 65.33725, 26.64652, 0.0], [1610612737, 203145, 71.97313, 25.61607, 0.0], [1610612737, 203934, 61.39801, 30.34156, 0.0], [1610612737, 203471, 55.59803, 10.95827, 0.0], [1610612765, 2581, 50.36527, 3.14157, 0.0], [1610612765, 101141, 40.03508, 37.01469, 0.0], [1610612765, 203382, 71.8753, 14.59943, 0.0], [1610612765, 201975, 65.87778, 32.52888, 0.0], [1610612765, 1626169, 51.29768, 31.63694, 0.0]]]"
100,545,36,"[4, 1445998906447, 11.3, None, None, [[-1, -1, 62.81809, 7.27372, 3.68818], [1610612737, 2594, 21.76064, 46.60206, 0.0], [1610612737, 200794, 85.04347, 25.55815, 0.0], [1610612737, 201143, 59.22224, 25.20348, 0.0], [1610612737, 201952, 67.17054, 40.00659, 0.0], [1610612737, 203934, 61.86931, 6.63863, 0.0], [1610612765, 101141, 30.69313, 23.51287, 0.0], [1610612765, 202704, 63.6442, 36.0976, 0.0], [1610612765, 202694, 27.6422, 13.666080000000001, 0.0], [1610612765, 203484, 19.84594, 42.40262, 0.0], [1610612765, 203083, 22.54392, 23.54444, 0.0]]]"
100,545,73,"[4, 1445998907927, 10.01, None, None, [[-1, -1, 41.87318, 4.2452, 1.61776], [1610612737, 2594, 14.85096, 47.85597, 0.0], [1610612737, 200794, 64.6173, 24.8378, 0.0], [1610612737, 201143, 42.48107, 23.53861, 0.0], [1610612737, 201952, 53.76396, 39.44962, 0.0], [1610612737, 203934, 43.68132, 5.15109, 0.0], [1610612765, 101141, 22.14454, 24.81525, 0.0], [1610612765, 202704, 47.88853, 35.52567, 0.0], [1610612765, 202694, 25.38161, 11.67557, 0.0], [1610612765, 203484, 13.06607, 44.89038, 0.0], [1610612765, 203083, 18.32316, 25.07975, 0.0]]]"
100,545,178,"[4, 1445998912127, 5.74, None, None, [[-1, -1, 4.45849, 25.41662, 10.0542], [1610612737, 2594, 16.55436, 44.06806, 0.0], [1610612737, 200794, 38.30195, 25.24496, 0.0], [1610612737, 201143, 29.14571, 17.60928, 0.0], [1610612737, 201952, 34.48696, 36.94506, 0.0], [1610612737, 203934, 26.09391, 7.22234, 0.0], [1610612765, 101141, 10.19325, 21.80551, 0.0], [1610612765, 202704, 14.94626, 28.87006, 0.0], [1610612765, 202694, 13.7429, 14.59258, 0.0], [1610612765, 203484, 8.08016, 30.59929, 0.0], [1610612765, 203083, 11.2018, 25.6037, 0.0]]]"
100,545,181,"[4, 1445998912247, 5.62, None, None, [[-1, -1, 5.62438, 25.70067, 10.57754], [1610612737, 2594, 16.89487, 43.65455, 0.0], [1610612737, 200794, 38.61867, 25.25961, 0.0], [1610612737, 201143, 29.37411, 17.80254, 0.0], [1610612737, 201952, 34.21292, 36.84532, 0.0], [1610612737, 203934, 26.40533, 7.51143, 0.0], [1610612765, 101141, 9.72744, 21.95275, 0.0], [1610612765, 202704, 14.64152, 28.80995, 0.0], [1610612765, 202694, 13.32046, 14.88951, 0.0], [1610612765, 203484, 7.76569, 29.59127, 0.0], [1610612765, 203083, 10.57309, 25.59864, 0.0]]]"
100,545,184,"[4, 1445998912367, 5.5, None, None, [[-1, -1, 6.63183, 25.7476, 10.21599], [1610612737, 2594, 17.28038, 43.32055, 0.0], [1610612737, 200794, 38.97169, 25.32589, 0.0], [1610612737, 201143, 29.64371, 17.98121, 0.0], [1610612737, 201952, 33.96768, 36.71258, 0.0], [1610612737, 203934, 26.73654, 7.84207, 0.0], [1610612765, 101141, 9.26667, 21.97511, 0.0], [1610612765, 202704, 14.38406, 28.73857, 0.0], [1610612765, 202694, 12.94495, 15.11192, 0.0], [1610612765, 203484, 7.4707, 28.80056, 0.0], [1610612765, 203083, 10.02987, 25.58594, 0.0]]]"
100,545,225,"[4, 1445998914007, 3.83, None, None, [[-1, -1, 7.52845, 25.50691, 3.7406], [1610612737, 2594, 22.31954, 38.23513, 0.0], [1610612737, 200794, 44.35734, 25.01414, 0.0], [1610612737, 201143, 36.34869, 18.47775, 0.0], [1610612737, 201952, 32.69941, 33.08737, 0.0], [1610612737, 203934, 32.9262, 10.88757, 0.0], [1610612765, 101141, 8.68463, 20.4116, 0.0], [1610612765, 202704, 11.02921, 29.55831, 0.0], [1610612765, 202694, 9.73337, 14.42295, 0.0], [1610612765, 203484, 2.27726, 22.30034, 0.0], [1610612765, 203083, 7.74455, 24.16144, 0.0]]]"
100,545,307,"[4, 1445998917287, 0.5, None, None, [[-1, -1, 27.13189, 10.88266, 3.26885], [1610612737, 2594, 36.68374, 33.23874, 0.0], [1610612737, 200794, 56.92137, 22.09954, 0.0], [1610612737, 201143, 53.40067, 15.65206, 0.0], [1610612737, 201952, 41.27684, 25.75062, 0.0], [1610612737, 203934, 46.25769, 11.26475, 0.0], [1610612765, 101141, 19.47823, 14.93901, 0.0], [1610612765, 202704, 12.67474, 23.49718, 0.0], [1610612765, 202694, 10.19576, 5.50724, 0.0], [1610612765, 203484, 6.28033, 17.95589, 0.0], [1610612765, 203083, 15.02492, 21.02383, 0.0]]]"
101,47,26,"[1, 1445991679040, 428.94, 24.0, None, [[-1, -1, 87.15887, 25.92661, 3.1949], [1610612737, 2594, 52.07203, 31.24417, 0.0], [1610612737, 200794, 64.03638, 34.85756, 0.0], [1610612737, 201143, 84.11208, 19.74205, 0.0], [1610612737, 201952, 57.7552, 17.57207, 0.0], [1610612737, 203145, 69.80228, 21.72137, 0.0], [1610612765, 101141, 78.03641, 32.33524, 0.0], [1610612765, 202704, 76.91902, 40.26009, 0.0], [1610612765, 202694, 87.3187, 21.94501, 0.0], [1610612765, 203484, 67.18833, 20.3648, 0.0], [1610612765, 203083, 86.18415, 25.11164, 0.0]]]"
101,47,53,"[1, 1445991680119, 427.86, 24.0, None, [[-1, -1, 88.12498, 27.70906, 1.18547], [1610612737, 2594, 43.16991, 31.47998, 0.0], [1610612737, 200794, 52.25344, 32.09563, 0.0], [1610612737, 201143, 75.39452, 20.55988, 0.0], [1610612737, 201952, 52.45758, 20.15674, 0.0], [1610612737, 203145, 61.14535, 20.67265, 0.0], [1610612765, 101141, 85.50235, 31.30293, 0.0], [1610612765, 202704, 79.19519, 42.05078, 0.0], [1610612765, 202694, 83.69115, 19.26513, 0.0], [1610612765, 203484, 56.10405, 19.75589, 0.0], [1610612765, 203083, 82.5825, 25.70984, 0.0]]]"
