CORRESPONDING SHOT,EVENT_ID,MOMENT_NUMBER,GAME_TIME_LEFT,SHOT_TIME_LEFT,TEAM1_ID,TEAM2_ID,BALL_X,BALL_Y,PLAYER1_ID,PLAYER1_X,PLAYER1_Y,PLAYER2_ID,PLAYER2_X,PLAYER2_Y,PLAYER3_ID,PLAYER3_X,PLAYER3_Y,PLAYER4_ID,PLAYER4_X,PLAYER4_Y,PLAYER5_ID,PLAYER5_X,PLAYER5_Y,PLAYER6_ID,PLAYER6_X,PLAYER6_Y,PLAYER7_ID,PLAYER7_X,PLAYER7_Y,PLAYER8_ID,PLAYER8_X,PLAYER8_Y,PLAYER9_ID,PLAYER9_X,PLAYER9_Y,PLAYER10_ID,PLAYER10_X,PLAYER10_Y
107,304,253,287.14,23.21,1610612737,1610612765,35.88654,4.19506,2594,53.63293,6.86902,200794,90.40075,25.25608,200757,59.25567,43.07148,201168,48.88411,38.37994,201952,70.35324,36.80416,101141,39.24515,37.26131,202704,37.46591,28.25181,202694,23.93354,32.0185,203484,41.49166,12.04727,203083,70.08121,14.35182
107,304,297,285.33,21.46,1610612737,1610612765,43.55443,6.1751,2594,33.19602,4.3456,200794,68.76526,20.54534,200757,34.13229,47.64213,201168,24.80977,35.59659,201952,48.90065,42.39435,101141,17.63661,27.70035,202704,26.44516,33.85313,202694,16.63564,37.92358,203484,26.00161,7.29067,203083,41.59716,19.20395
108,390,61,568.79,22.27,1610612737,1610612765,15.28159,3.17191,201143,38.91106,12.0914,203118,32.63427,25.68233,203145,40.07042,32.0636,203934,44.87469,22.77236,203471,21.76567,36.06563,2581,10.51681,14.60346,101141,1.1004,28.35141,203382,35.87641,14.651720000000001,201975,27.66525,35.12331,1626169,8.66865,35.54285
108,390,83,567.91,21.48,1610612737,1610612765,9.42686,3.01689,201143,52.05322,15.57536,203118,44.33632,26.21436,203145,48.9944,33.23901,203934,49.5362,27.20705,203471,29.74345,28.62662,2581,18.795560000000002,10.50068,101141,9.17367,30.47212,203382,50.27233,17.3185,201975,38.46689,27.68281,1626169,19.12359,40.3905
108,390,107,566.95,20.62,1610612737,1610612765,8.32663,3.79728,201143,66.73412,18.5089,203118,54.7636,24.96835,203145,59.71586,27.90482,203934,54.88873,31.45769,203471,40.08633,20.68111,2581,31.38333,7.2696,101141,21.25273,32.69604,203382,64.17929,18.72524,201975,50.59143,25.51525,1626169,32.64301,38.67149
108,390,156,564.98,18.86,1610612737,1610612765,3.7579000000000002,1.30769,201143,77.42217,13.64788,203118,68.19411,27.87397,203145,76.10172,26.35928,203934,63.71742,28.16372,203471,61.37902,8.45003,2581,56.95954,2.56832,101141,47.02804,38.57979,203382,69.91641,10.5753,201975,71.62607,35.88783,1626169,57.86539,28.06522
108,390,187,563.74,17.74,1610612737,1610612765,3.73688,2.82604,201143,74.98858,7.71616,203118,72.87356,30.24539,203145,83.12084,26.6437,203934,66.7714,21.10667,203471,66.00834,7.76019,2581,61.83371,2.45651,101141,60.28076,40.24697,203382,68.30894,10.10417,201975,82.54725,40.43626,1626169,66.04976,19.64358
108,390,194,563.46,17.49,1610612737,1610612765,3.61241,1.87954,201143,75.48127,7.91113,203118,73.38902,30.33613,203145,84.23488,27.00849,203934,66.36023,19.46249,203471,65.93061,8.39072,2581,61.60859,2.48144,101141,62.52897,40.24605,203382,69.2868,12.56958,201975,84.28154,41.36546,1626169,66.73028,17.91936
108,390,199,563.26,17.31,1610612737,1610612765,3.39471,3.16112,201143,75.89979,8.51766,203118,73.32381,30.60106,203145,84.84171,27.58414,203934,65.71211,18.06152,203471,66.01235,8.69069,2581,61.58971,2.49583,101141,63.92716,40.19941,203382,70.04265,14.63169,201975,85.35792000000001,42.06206,1626169,66.8967,16.88418
108,390,237,561.74,15.95,1610612737,1610612765,4.41503,3.0907,201143,81.05913,14.92706,203118,74.50164,29.90502,203145,86.39067,32.24187,203934,66.49327,5.91612,203471,78.5202,7.7477,2581,65.34993,2.33078,101141,69.30173,39.7916,203382,71.27553,30.80618,201975,86.68997,46.26408,1626169,78.5202,7.7477
108,390,329,558.05,12.65,1610612737,1610612765,8.73553,2.10021,201143,84.88237,26.58403,203118,74.41917,28.17399,203145,84.3699,33.46095,203934,84.10113,11.114,203471,75.30244,17.46166,2581,60.06417,24.85549,101141,66.71328,32.37244,203382,82.04154,31.69065,201975,76.15311,45.44593,1626169,82.94521,9.61784
108,390,386,555.77,10.6,1610612737,1610612765,33.69064,3.27043,201143,86.92646,24.14669,203118,76.8912,28.05835,203145,79.52259,38.34629,203934,81.0662,26.95149,203471,69.02027,22.7336,2581,61.29234,21.69562,101141,65.90719,34.3909,203382,90.6823,22.59029,201975,74.99095,45.96822,1626169,74.83205,23.04144
108,390,466,552.56,23.02,1610612737,1610612765,26.75989,4.14336,201143,88.19029,24.61887,203118,44.8239,30.90869,203145,88.67654,26.72114,203934,79.12609,30.04569,203471,74.82752,13.36956,2581,49.5616,18.14424,101141,45.63476,35.07657,203382,82.85631,26.9511,201975,62.84185,38.64965,1626169,60.69113,24.34247
108,390,523,550.27,20.87,1610612737,1610612765,4.24252,0.68593,201143,69.06641,23.19576,203118,16.07034,21.49845,203145,75.69519,24.03033,203934,52.77623,44.9828,203471,56.76429,3.6939,2581,27.25087,16.45876,101141,16.87023,24.75138,203382,50.91816,26.54992,201975,36.18038,38.78554,1626169,36.55293,23.37455
108,390,547,549.31,19.96,1610612737,1610612765,2.81843,2.56476,201143,55.62694,23.04957,203118,12.7484,16.11917,203145,63.71725,28.59936,203934,42.59133,45.86735,203471,44.97252,3.06959,2581,24.6246,13.83502,101141,13.22778,18.34517,203382,36.0203,24.89227,201975,25.42082,39.72668,1626169,28.28344,21.27227
109,414,10,438.0,3.5,1610612737,1610612765,29.79834,4.7224900000000005,2594,72.9757,32.72008,200794,76.30625,24.76925,203118,82.15309,25.84826,201952,73.31805,18.00235,203471,72.97167,27.62459,2581,63.02329,24.81437,101141,81.04175,23.51615,203382,72.67104,26.35147,202694,70.46869,32.69218,203484,71.0398,19.07258
109,414,11,438.0,3.5,1610612737,1610612765,29.593890000000002,4.76528,2594,72.9786,32.71416,200794,76.31648,24.79169,203118,82.15347,25.85051,201952,73.32087,18.01701,203471,72.77279,27.58517,2581,63.07156,24.82149,101141,81.04061,23.51673,203382,72.66526,26.35733,202694,70.48565,32.68547,203484,71.06524,19.09039
109,414,118,438.0,3.5,1610612737,1610612765,27.30672,10.28263,2594,73.7383,31.90303,200794,76.21657,26.11781,203118,81.52935,26.02954,201952,74.20025,18.209600000000002,203471,66.61878,25.41005,2581,66.61878,25.41005,101141,79.92754,24.95919,203382,74.37191,26.25836,202694,70.82669,32.25916,203484,72.2935,18.77741
109,414,121,438.0,3.5,1610612737,1610612765,27.40723,9.82004,2594,73.66767,31.92753,200794,76.27527,26.04046,203118,81.67428,26.3394,201952,74.46782,18.10385,203471,66.66045,25.56418,2581,66.66045,25.56418,101141,79.81875,25.55383,203382,74.44813,26.23831,202694,70.60307,32.10442,203484,72.26772,18.82325
109,414,126,438.03,5.71,1610612737,1610612765,26.94404,8.69256,2594,73.50037,32.15814,200794,76.31884,25.45463,203118,81.8706,27.01619,201952,74.8247,17.87038,203471,66.83591,25.94371,2581,66.76124,25.89743,101141,79.6849,26.56599,203382,74.60747,26.61694,202694,70.34737,31.84351,203484,72.07089,18.90047
109,414,172,436.16,3.83,1610612737,1610612765,36.82424,2.56018,2594,70.11114,34.65576,200794,76.06526,22.88655,203118,80.10266,30.35644,201952,67.32467,17.66988,203471,64.75185,33.43185,2581,61.60102,23.81791,101141,78.49838,29.341920000000002,203382,73.09786,30.88601,202694,65.09746,35.53998,203484,64.45157,17.71269
109,414,268,432.25,24.0,1610612737,1610612765,25.49201,10.37059,2594,87.15932,28.40119,200794,88.62555,24.72311,203118,68.10111,45.66752,201952,74.53996,14.97258,203471,75.01287,30.5253,2581,54.25013,24.94321,101141,84.92898,22.60264,203382,87.25901,26.0758,202694,71.28571,46.10894,203484,52.41313,16.45193
109,414,325,429.92,23.77,1610612737,1610612765,17.98342,2.87786,2594,88.22901,23.02059,200794,92.19363,20.41512,203118,60.82134,38.44077,201952,83.84489,22.21689,203471,87.23876,28.19037,2581,55.83326,24.99564,101141,92.04925,20.2217,203382,88.22901,23.02059,202694,67.97202,40.55731,203484,44.19644,17.38523
109,414,402,426.79,21.01,1610612737,1610612765,34.76017,4.68519,2594,58.56571,19.13198,200794,64.57072,9.98395,203118,24.24248,34.70306,201952,51.33641,18.28109,203471,52.72774,39.5022,2581,34.33991,24.61394,101141,74.78035,23.17086,203382,83.35672,18.61028,202694,33.36247,36.9032,203484,27.6687,30.3204
109,414,413,426.34,20.61,1610612737,1610612765,19.37753,6.74312,2594,51.22299,19.29938,200794,56.98079,9.65679,203118,17.80875,34.00997,201952,43.2233,15.85655,203471,44.96013,39.20613,2581,31.58832,21.82337,101141,67.65816,23.07444,203382,78.31092,18.06336,202694,28.00154,36.33377,203484,25.74783,30.54863
109,414,439,425.28,19.68,1610612737,1610612765,15.90611,5.3202300000000005,2594,37.31001,25.78639,200794,38.93224,11.52677,203118,7.45529,25.9505,201952,24.10804,14.29181,203471,29.97862,41.47092,2581,26.73748,20.78079,101141,49.93812,23.79244,203382,63.29796,18.62343,202694,16.43684,31.10159,203484,22.95444,25.59314
109,414,474,423.85,18.42,1610612737,1610612765,21.63061,8.3899,2594,30.19043,36.25364,200794,18.28904,18.34708,203118,7.15514,21.45895,201952,10.79135,24.16595,203471,20.0733,44.7172,2581,19.31813,28.69401,101141,28.4826,24.68138,203382,44.25377,21.07705,202694,6.09172,22.90046,203484,10.37878,26.26899
109,414,476,423.77,18.35,1610612737,1610612765,21.36229,8.72601,2594,30.13248,36.2892,200794,17.31719,18.69966,203118,7.33405,21.4445,201952,10.66083,24.57818,203471,19.91249,44.84683,2581,18.71414,28.94815,101141,27.40478,24.59626,203382,43.50098,21.20296,202694,6.20505,22.81559,203484,9.92741,26.27616
109,414,481,423.57,18.17,1610612737,1610612765,22.67821,10.65813,2594,30.11689,36.17088,200794,15.07995,19.67343,203118,7.7697400000000005,21.27441,201952,10.53033,25.03323,203471,19.45833,45.25867,2581,17.24209,29.51649,101141,24.94641,24.36417,203382,41.877,21.41096,202694,6.34,22.58868,203484,8.98069,26.40871
110,440,13,313.83,21.95,1610612737,1610612765,45.27272,2.99606,2594,25.23573,42.41165,200794,24.03372,35.09102,203118,58.75296,22.1115,201952,49.57797,34.4642,203471,23.25214,21.71351,101141,46.92549,24.55332,202704,23.46465,45.01324,202694,22.24055,39.79639,203484,29.02956,14.89688,203083,37.36922,19.25283
110,440,36,312.92,21.15,1610612737,1610612765,41.89141,3.45356,2594,34.65184,44.9483,200794,37.34377,33.93167,203118,67.71256,24.6287,201952,58.09246,34.46204,203471,35.41768,20.71495,101141,56.67432,26.21126,202704,27.37224,43.58178,202694,35.70523,42.08113,203484,40.07757,10.82115,203083,54.45599,17.60053
110,440,56,312.12,20.46,1610612737,1610612765,42.09154,4.42892,2594,45.32531,42.45215,200794,52.62241,30.08162,203118,74.49429,25.04115,201952,64.0002,32.93327,203471,47.34119,17.05998,101141,64.24165,27.3509,202704,37.5167,41.07751,202694,48.20455,44.42219,203484,50.11703,7.52746,203083,69.0767,16.18437
110,440,108,310.06,18.66,1610612737,1610612765,24.03263,2.35661,2594,76.63665,39.45095,200794,77.39183,26.49459,203118,84.9649,21.48701,201952,65.38234,29.37798,203471,70.20824,11.97196,101141,66.14079,30.96799,202704,65.63841,26.63237,202694,73.97777,46.20665,203484,66.90772,3.50344,203083,85.5545,18.67105
110,440,159,308.04,16.89,1610612737,1610612765,24.99895,3.89285,2594,80.49203,36.73003,200794,72.67226,22.99377,203118,86.67489,24.80399,201952,75.03887,33.18524,203471,75.0144,13.79673,101141,76.36822,34.62765,202704,67.17227,24.09382,202694,72.73634,46.02294,203484,68.30275,3.40968,203083,90.53062,25.23696
110,440,195,306.61,15.64,1610612737,1610612765,26.51712,3.00352,2594,73.70332,38.87775,200794,68.62254,26.22905,203118,86.87133,27.84755,201952,82.82336,28.247,203471,72.63031,12.74333,101141,89.40797,25.41001,202704,61.02564,26.10831,202694,68.08443,46.1028,203484,72.70942,2.6035500000000003,203083,89.26977,31.63136
110,440,206,306.18,15.26,1610612737,1610612765,27.38841,3.85371,2594,73.81724,38.54061,200794,68.43923,25.97852,203118,86.91023,29.665210000000002,201952,83.77563,25.02384,203471,72.42107,12.54774,101141,90.44521,20.92316,202704,62.17858,26.15985,202694,67.64409,47.09684,203484,74.66181,2.19207,203083,88.97668,33.43871
110,440,270,303.64,13.04,1610612737,1610612765,20.27323,9.6096,2594,83.32426,30.41034,200794,87.37321,22.72521,203118,88.11254,28.78301,201952,89.04578,19.50563,203471,78.9706,15.18327,101141,88.12232,18.04377,202704,87.2982,20.74257,202694,69.97078,43.76234,203484,73.69708,3.84288,203083,91.50323,31.7436
110,440,376,299.44,24.0,1610612737,1610612765,25.13879,10.30709,2594,89.23506,25.55415,200794,87.21528,28.09499,203118,78.13269,22.7194,201952,86.36658,15.57524,203471,81.18786,18.52114,101141,87.39074,24.37466,202704,82.63312,19.82256,202694,67.99837,39.8996,203484,57.16835,19.08599,203083,88.18021,27.80947
110,440,387,299.0,24.0,1610612737,1610612765,22.3254,8.91251,2594,88.31506,25.10561,200794,87.9576,28.4224,203118,79.16174,23.28666,201952,87.09752,17.44701,203471,84.06167,18.83836,101141,87.37547,23.48949,202704,82.75226,20.45448,202694,68.01025,39.69871,203484,55.18999,19.50288,203083,88.22973,28.71959
110,440,406,298.25,24.0,1610612737,1610612765,24.89004,10.33214,2594,87.62794,23.2578,200794,88.76118,27.86947,203118,81.63033,21.95252,201952,88.32116,20.19357,203471,87.32971,21.01386,101141,87.30276,22.69018,202704,81.95515,21.16707,202694,68.01395,39.0388,203484,51.88182,20.50208,203083,88.35035,27.50869
110,440,484,295.16,21.88,1610612737,1610612765,14.39774,1.1618,2594,90.78954,22.86864,200794,78.88837,35.15764,203118,68.81932,27.48824,201952,81.80125,13.24254,203471,76.61484,10.90958,101141,57.5189,19.27314,202704,54.74057,23.56987,202694,50.12723,33.73518,203484,38.96057,19.49993,203083,71.43104,20.19645
110,440,537,293.06,20.23,1610612737,1610612765,6.60043,1.096,2594,63.97637,33.49244,200794,50.33381,40.35241,203118,43.51963,28.71679,201952,49.92181,21.58522,203471,41.23097,7.49454,101141,25.57696,21.48212,202704,33.64603,20.09124,202694,30.1768,31.94503,203484,30.58338,11.77773,203083,44.5001,24.73757
110,440,540,292.94,20.14,1610612737,1610612765,6.28187,3.36686,2594,62.09859,33.96635,200794,48.66929,40.63354,203118,41.64516,28.62755,201952,48.75311,22.30697,203471,39.64123,7.1548,101141,23.91285,21.5689,202704,32.64659,20.05893,202694,29.18907,31.89831,203484,29.75827,11.5016,203083,42.85575,24.99787
110,440,550,292.54,19.83,1610612737,1610612765,6.43767,4.38039,2594,55.88001,35.45951,200794,43.22397,41.15443,203118,35.27121,28.25817,201952,45.30707,24.19087,203471,34.93497,6.21455,101141,19.27105,22.06676,202704,29.75625,20.82593,202694,26.02233,31.83949,203484,27.68702,10.37949,203083,37.61778,25.58134
111,442,124,309.43,18.1,1610612737,1610612765,20.33319,1.9322400000000002,2594,81.62387,36.52823,200794,77.22842,23.14927,203118,85.80056,20.67079,201952,68.07546,30.58801,203471,73.64928,14.659,101141,65.88352,33.21098,202704,71.52946,22.39654,202694,75.07845,45.93839,203484,67.74098,3.28684,203083,87.33072,19.22336
111,442,125,309.39,18.07,1610612737,1610612765,20.29274,2.03387,2594,81.8153,36.32948,200794,77.13929,22.87718,203118,85.93022,20.6816,201952,68.22061,30.74381,203471,73.77199,14.91653,101141,65.91225,33.34949,202704,71.72662,22.2226,202694,75.04912,45.84215,203484,67.75143,3.31084,203083,87.44124,19.23967
111,442,137,308.91,17.65,1610612737,1610612765,22.66123,1.38134,2594,83.08156,34.89291,200794,76.68359,20.6403,203118,86.22785,20.9746,201952,69.99734,31.706220000000002,203471,74.83518,16.50174,101141,67.74928,34.87692,202704,71.74635,20.5291,202694,74.4816,45.85765,203484,68.21237,3.36538,203083,89.04485,20.50032
111,442,149,308.44,17.23,1610612737,1610612765,24.4116,0.32534,2594,82.40425,35.59519,200794,75.5215,21.18333,203118,86.49963,23.06379,201952,72.18327,32.75482,203471,75.54345,14.57316,101141,71.98664,35.23797,202704,70.07225,21.61384,202694,74.23489,46.11339,203484,68.396,3.3578200000000002,203083,90.30659,23.07154
111,442,152,308.32,17.13,1610612737,1610612765,24.52522,1.73368,2594,81.96629,35.94605,200794,74.7006,21.47667,203118,86.58194,23.65947,201952,72.97386,33.02677,203471,75.49299,14.27135,101141,73.31358,35.10183,202704,69.38267,22.33222,202694,73.9006,45.9902,203484,68.35335,3.38202,203083,90.42634,23.71125
111,442,184,307.05,16.02,1610612737,1610612765,27.77689,3.46345,2594,74.56527,39.29812,200794,68.78151,26.04997,203118,86.6214,26.87124,201952,81.2327,31.02257,203471,73.20112,12.974310000000001,101141,86.60263,29.70526,202704,61.30895,26.22591,202694,69.28855,45.18443,203484,70.39512,2.97419,203083,89.84766,29.86912
111,442,199,306.46,15.5,1610612737,1610612765,26.68256,2.41215,2594,73.65113,38.66383,200794,68.60484,26.15036,203118,86.95985,28.45297,201952,83.22581,27.06709,203471,72.46688,12.63168,101141,89.98233,23.71893,202704,61.3199,26.09106,202694,67.81023,46.58907,203484,73.4759,2.43925,203083,89.17962,32.31144
111,442,249,304.48,13.76,1610612737,1610612765,18.66395,2.95944,2594,77.38861,34.86673,200794,77.62297,21.52214,203118,87.32431,29.20139,201952,87.3146,18.88304,203471,77.47778,13.47389,101141,88.72081,17.87177,202704,77.43713,21.39668,202694,69.22218,44.69635,203484,75.78451,1.93268,203083,92.17661,35.36934
111,442,274,303.48,12.9,1610612737,1610612765,21.69718,10.646090000000001,2594,84.35134,29.21907,200794,88.67676,23.12204,203118,88.0431,28.96456,201952,89.26425,19.21752,203471,79.02496,15.30992,101141,87.78256,18.33489,202704,89.03958,20.68474,202694,70.22971,43.46618,203484,73.18704,4.35641,203083,90.91227,30.82771
111,442,297,302.57,24.0,1610612737,1610612765,25.96608,10.5204,2594,87.36156,24.08345,200794,93.71227,27.09469,203118,85.89714,26.37255,201952,89.37087,16.5639,203471,77.91133,16.45505,101141,86.62428,22.18409,202704,94.64788,19.57913,202694,70.05951,42.92441,203484,69.64829,8.14346,203083,87.26103,26.9383
112,491,17,119.0,24.0,1610612737,1610612765,24.77846,5.33515,2594,34.3876,14.61784,200794,9.46715,28.17059,201143,11.91861,17.92712,201952,22.03649,24.67759,203934,31.95792,32.72949,101141,7.35421,27.58202,202704,19.62319,27.28965,202694,9.17622,29.95256,203484,28.72142,9.98961,203083,8.14094,22.15365
112,491,64,119.0,24.0,1610612737,1610612765,23.65817,4.18034,2594,51.03139,11.35174,200794,19.4607,28.35155,201143,27.82843,20.48396,201952,30.32134,23.34517,203934,36.40581,32.37592,101141,14.58265,26.70507,202704,10.47386,23.21482,202694,2.48298,27.18476,203484,36.40353,5.81897,203083,21.42738,23.35687
112,491,125,119.0,24.0,1610612737,1610612765,20.60302,4.36526,2594,66.45914,9.01715,200794,44.93697,29.17684,201143,54.26842,22.82309,201952,39.11792,20.68057,203934,44.12113,32.19975,101141,36.49776,25.93574,202704,14.7096,18.86029,202694,5.82664,31.51248,203484,50.305930000000004,3.06505,203083,49.90379,27.60666
112,491,163,117.89,22.75,1610612737,1610612765,20.2233,3.63618,2594,70.32834,9.00845,200794,58.60275,27.74814,201143,68.68119,26.07381,201952,44.04421,21.74232,203934,50.79756,33.53059,101141,52.566,21.24294,202704,30.23715,21.04822,202694,22.90581,37.32201,203484,59.13763,2.11365,203083,63.13848,29.97046
112,491,214,115.87,20.67,1610612737,1610612765,21.83683,2.40182,2594,78.60681,11.42874,200794,60.93949,20.19526,201143,75.30886,28.81451,201952,53.16382,23.39347,203934,65.96491,37.38289,101141,54.8485,21.635930000000002,202704,46.77453,23.03957,202694,49.99333,44.718,203484,70.52617,1.01115,203083,70.52667,31.2872
112,491,245,114.63,19.41,1610612737,1610612765,21.28813,3.93576,2594,81.50052,11.67805,200794,62.75454,18.34206,201143,74.22271,28.77154,201952,56.4584,24.27923,203934,73.8429,38.69006,101141,60.76674,19.86861,202704,49.88607,22.73833,202694,65.69086,47.22814,203484,77.80487,0.8827400000000001,203083,69.75031,31.27807
112,491,271,113.6,18.36,1610612737,1610612765,25.02883,3.55649,2594,83.75181,11.65361,200794,67.729,18.43548,201143,70.5978,30.07135,201952,59.45392,24.16762,203934,79.497,40.42833,101141,64.80806,17.85941,202704,53.7299,23.93173,202694,76.55274,47.69293,203484,82.82395,0.84133,203083,68.1518,29.36932
112,491,301,112.41,17.14,1610612737,1610612765,32.54445,2.29653,2594,85.2301,16.62731,200794,69.88771,18.72054,201143,66.78108,33.59505,201952,62.77093,28.55919,203934,84.58759,41.99262,101141,67.24005,17.76796,202704,60.04588,31.22986,202694,82.23996,48.38995,203484,84.57394,0.8178500000000001,203083,69.47594,28.71867
112,491,342,110.78,15.47,1610612737,1610612765,34.95818,7.88687,2594,84.15818,24.8606,200794,68.1319,23.85031,201143,75.67472,33.70031,201952,65.48859,38.00276,203934,79.93731,42.89312,101141,58.92977,19.62818,202704,68.45054,40.87978,202694,77.89461,48.44896,203484,81.01117,1.16821,203083,83.67299,28.64564
112,491,483,105.18,9.74,1610612737,1610612765,19.483530000000002,10.00451,2594,83.09109,16.29244,200794,87.66592,20.996,201143,90.36337,27.31056,201952,84.1653,28.52495,203934,91.69543,24.77864,101141,70.56378,25.30744,202704,57.08588,24.72557,202694,70.34567,42.65401,203484,84.16204,17.15523,203083,89.48194,26.70404
112,491,577,101.44,21.86,1610612737,1610612765,27.18171,6.04166,2594,85.24953,22.11332,200794,90.43346,27.43167,201143,87.7048,28.74558,201952,82.72692,27.72648,203934,84.89965,34.11676,101141,89.38973,26.985970000000002,202704,59.92411,20.57344,202694,66.15023,40.09529,203484,85.21581,21.17806,203083,83.16902,24.93683
112,491,734,95.2,17.14,1610612737,1610612765,41.0062,1.5256,2594,78.73327,27.34417,200794,86.28001,17.4488,201143,84.6477,31.97537,201952,67.50198,13.33616,203934,71.08781,34.54909,101141,86.16801,41.30181,202704,57.4086,16.43536,202694,73.2402,40.36493,203484,63.79519,21.32636,203083,83.97146,14.13059
112,491,977,85.54,16.74,1610612737,1610612765,12.20612,2.27581,2594,75.99487,11.00821,200794,78.44341,32.43095,201143,76.37958,22.95931,201952,63.97927,15.46316,203934,69.59219,37.8746,101141,78.65088,41.97817,202704,54.30494,11.15362,202694,75.15271,3.88708,203484,61.61792,43.30264,203083,70.81411,22.93919
112,491,978,85.5,16.7,1610612737,1610612765,12.65883,1.31387,2594,76.17586,10.951550000000001,200794,78.52804,32.55812,201143,76.31227,22.86393,201952,63.87062,15.62593,203934,69.70799,37.92053,101141,78.85077,41.98931,202704,54.15365,11.35198,202694,75.30902,3.84007,203484,61.74821,43.39477,203083,70.84611,22.735030000000002
112,491,1032,83.35,14.59,1610612737,1610612765,22.27038,3.39576,2594,82.6084,11.94927,200794,84.71503,35.40101,201143,77.37048,21.24681,201952,60.60466,22.68019,203934,75.35529,40.95761,101141,88.47129,42.90788,202704,51.190690000000004,20.8026,202694,80.64525,0.79185,203484,69.62936,46.14433,203083,73.84707,16.97662
112,491,1039,83.08,14.32,1610612737,1610612765,23.50475,1.75738,2594,82.81103,11.98315,200794,85.49788,35.45981,201143,77.20257,20.90577,201952,60.92658,23.23464,203934,76.04063,41.26729,101141,89.30727,43.31909,202704,51.13142,21.68548,202694,80.57303,0.61743,203484,70.34318,46.5242,203083,73.71587,17.54031
112,491,1089,81.09,12.37,1610612737,1610612765,27.67719,3.60407,2594,82.71986,11.91284,200794,88.56629,35.23108,201143,69.97607,20.55784,201952,61.47898,27.74067,203934,75.21689,41.10947,101141,92.02063,46.45591,202704,54.66798,26.56704,202694,80.46664,0.74836,203484,71.34377,47.68888,203083,68.3061,21.97506
112,491,1153,78.54,9.87,1610612737,1610612765,15.52805,1.88198,2594,82.60024,13.25147,200794,88.65288,33.5071,201143,66.93539,17.0487,201952,61.91335,19.51666,203934,74.25544,33.39997,101141,86.75082,43.34708,202704,61.14652,17.19609,202694,79.93584,1.00349,203484,70.93349,46.82936,203083,70.43211,24.3813
113,122,6,720.0,24.0,1610612737,1610612765,7.56859,3.38697,2594,86.89814,1.59169,201143,68.60505,26.86076,203145,-1.20144,7.27797,203488,87.47345,8.47522,203471,15.89978,18.22504,2581,16.48088,17.76218,101141,86.99647,18.96824,203382,76.3425,23.78137,201975,87.47009,5.34564,1626169,67.40207,23.15652
113,122,33,720.0,24.0,1610612737,1610612765,9.71493,4.00557,2594,88.46409,5.28809,201143,69.20535,26.58159,203145,-1.20166,11.29684,203488,88.47213,15.43987,203471,15.51182,18.0056,2581,16.86886,18.32399,101141,86.84168,19.31491,203382,76.18245,23.7965,201975,88.3158,5.49194,1626169,66.73836,21.85159
113,122,41,720.0,24.0,1610612737,1610612765,10.20234,4.53995,2594,88.19301,4.61114,201143,69.36701,26.49884,203145,-1.05682,11.57189,203488,88.51444,15.74733,203471,14.68144,17.74658,2581,16.8474,19.01803,101141,86.83536,19.55034,203382,75.95109,23.90465,201975,88.54922,5.65732,1626169,66.54124,21.62103
113,122,73,718.89,23.85,1610612737,1610612765,10.66294,3.50185,2594,87.00493,1.21827,201143,70.42704,26.16413,203145,2.2306,14.58324,203488,88.27128,15.45206,203471,6.0938,11.48111,2581,9.320640000000001,13.26772,101141,86.98316,19.44189,203382,75.2861,24.15858,201975,87.78837,5.5731,1626169,65.86146,20.09154
113,122,132,716.55,21.41,1610612737,1610612765,9.23869,2.95874,2594,87.85744,4.1035,201143,70.39884,26.0933,203145,30.4952,29.39048,203488,83.30024,15.73606,203471,16.63692,7.91913,2581,30.70404,10.48482,101141,82.21279,17.75968,203382,75.08131,24.18054,201975,88.16671,4.97921,1626169,68.73109,30.51047
113,122,146,715.99,20.84,1610612737,1610612765,8.03542,1.22115,2594,88.57061,3.97359,201143,70.34921,25.78071,203145,38.05426,32.51752,203488,84.09206,16.27849,203471,24.47421,7.81735,2581,38.5222,11.83487,101141,82.58021,17.97223,203382,74.99174,23.75204,201975,88.61763,4.00239,1626169,70.91394,32.66174
113,122,170,715.04,19.88,1610612737,1610612765,5.75276,2.7308,2594,89.37073,3.22113,201143,69.50177,25.53623,203145,50.00697,37.01294,203488,85.75064,16.04287,203471,40.48838,7.05945,2581,53.11817,13.61828,101141,83.26363,18.54906,203382,74.98321,23.13146,201975,89.42145,3.27166,1626169,74.74763,35.59858
113,122,213,713.33,18.16,1610612737,1610612765,23.43097,5.13335,2594,88.33589,1.7201400000000002,201143,63.08295,24.62699,203145,62.55293,40.07255,203488,88.47191,18.80689,203471,67.64832,10.35302,2581,66.90767,14.44927,101141,85.83498,19.7382,203382,71.1046,22.70456,201975,89.57452,2.76951,1626169,71.0655,37.96082
113,122,247,711.99,16.8,1610612737,1610612765,38.92343,4.13573,2594,79.97123,8.78237,201143,64.80519,23.66674,203145,58.67318,39.87627,203488,87.20209,30.57943,203471,82.07788,7.95651,2581,76.43097,15.58397,101141,84.88735,29.04744,203382,70.52788,25.89383,201975,83.94295,8.28279,1626169,66.39026,37.49871
113,122,289,710.32,15.12,1610612737,1610612765,23.48365,5.38568,2594,88.51537,20.94073,201143,71.93443,18.0001,203145,59.66341,37.50249,203488,82.80453,37.00575,203471,64.77,16.45359,2581,86.74865,20.19093,101141,83.7411,33.18612,203382,74.88461,22.10616,201975,73.3835,18.81947,1626169,67.09978,35.19131
